Date,BIST100,USDTRY,EURTRY,GOLD
2013-10-17,,1.9736900329589844,2.6674299240112305,1322.699951171875
2013-10-18,,1.9660700559616089,2.687340021133423,1314.4000244140625
2013-10-21,788.7658081054688,1.9690899848937988,2.6951301097869873,1315.699951171875
2013-10-22,792.7197875976562,1.9789899587631226,2.7073800563812256,1342.5
2013-10-23,785.15185546875,1.9668200016021729,2.709929943084717,1333.9000244140625
2013-10-24,788.4537963867188,1.9737800359725952,2.7212300300598145,1350.199951171875
2013-10-25,792.7108154296875,1.9795700311660767,2.7336199283599854,1352.4000244140625
2013-10-28,795.6477661132812,1.9815399646759033,2.73622989654541,1352.0
2013-10-29,,1.9823100566864014,2.733609914779663,1345.199951171875
2013-10-30,789.1897583007812,1.9901000261306763,2.735949993133545,1349.0
2013-10-31,776.1998901367188,1.9928900003433228,2.7376298904418945,1323.5999755859375
2013-11-01,765.0079956054688,1.9959900379180908,2.7109100818634033,1313.0999755859375
2013-11-04,762.3379516601562,2.0152900218963623,2.7200300693511963,1314.5999755859375
2013-11-05,747.4390258789062,2.0146899223327637,2.724179983139038,1308.0
2013-11-06,757.6819458007812,2.028899908065796,2.734220027923584,1317.699951171875
2013-11-07,758.1109619140625,2.0342600345611572,2.7516798973083496,1308.4000244140625
2013-11-08,739.1790771484375,2.0346899032592773,2.7281699180603027,1284.5
2013-11-11,721.3961791992188,2.038789987564087,2.722090005874634,1281.0
2013-11-12,719.042236328125,2.0419399738311768,2.7381200790405273,1271.0999755859375
2013-11-13,723.2661743164062,2.0530099868774414,2.7588999271392822,1268.300048828125
2013-11-14,739.7440795898438,2.0415899753570557,2.7551798820495605,1286.199951171875
2013-11-15,742.72802734375,2.03439998626709,2.7360999584198,1287.300048828125
2013-11-18,755.9729614257812,2.0301599502563477,2.7376298904418945,1272.199951171875
2013-11-19,746.1730346679688,2.0203299522399902,2.7285799980163574,1273.4000244140625
2013-11-20,753.81298828125,2.0093400478363037,2.7261900901794434,1257.9000244140625
2013-11-21,746.7890625,2.0146400928497314,2.707479953765869,1243.5
2013-11-22,756.376953125,2.0151400566101074,2.71560001373291,1244.0
2013-11-25,765.3099365234375,2.007309913635254,2.720089912414551,1241.0999755859375
2013-11-26,755.6279907226562,2.006309986114502,2.7153000831604004,1241.4000244140625
2013-11-27,748.9560546875,2.0109899044036865,2.728800058364868,1237.800048828125
2013-11-28,745.800048828125,2.0243899822235107,2.7494399547576904,
2013-11-29,757.4789428710938,2.013000011444092,2.739190101623535,1250.5999755859375
2013-12-02,749.508056640625,2.018929958343506,2.742959976196289,1222.300048828125
2013-12-03,730.87109375,2.038059949874878,2.760279893875122,1221.699951171875
2013-12-04,730.8831176757812,2.042109966278076,2.7763500213623047,1248.199951171875
2013-12-05,719.9151611328125,2.047339916229248,2.7825000286102295,1233.199951171875
2013-12-06,733.7800903320312,2.035099983215332,2.782520055770874,1230.300048828125
2013-12-09,742.3250122070312,2.024049997329712,2.7711799144744873,1235.300048828125
2013-12-10,741.1760864257812,2.0312600135803223,2.790179967880249,1262.4000244140625
2013-12-11,739.6541137695312,2.0257999897003174,2.7895500659942627,1258.5
2013-12-12,730.714111328125,2.042409896850586,2.816849946975708,1226.0
2013-12-13,740.6461181640625,2.042069911956787,2.807080030441284,1235.699951171875
2013-12-16,748.4300537109375,2.0416200160980225,2.803100109100342,1245.5
2013-12-17,709.4572143554688,2.026400089263916,2.7877800464630127,1231.199951171875
2013-12-18,714.169189453125,2.0348598957061768,2.802489995956421,1236.0999755859375
2013-12-19,690.996337890625,2.055299997329712,2.8126800060272217,1195.0
2013-12-20,695.724365234375,2.0718700885772705,2.829080104827881,1205.0999755859375
2013-12-23,680.857421875,2.090100049972534,2.860879898071289,1198.4000244140625
2013-12-24,689.974365234375,2.097209930419922,2.873080015182495,1205.0999755859375
2013-12-25,660.9625244140625,2.0762500762939453,2.838979959487915,
2013-12-26,645.548583984375,2.095289945602417,2.864109992980957,1214.0999755859375
2013-12-27,638.8485717773438,2.122030019760132,2.906130075454712,1216.0999755859375
2013-12-30,679.8533935546875,2.1549999713897705,2.964600086212158,1203.0999755859375
2013-12-31,678.013427734375,2.1205599308013916,2.9271600246429443,1201.9000244140625
2014-01-01,,2.1476500034332275,2.9527499675750732,
2014-01-02,669.8544311523438,2.146399974822998,2.9551799297332764,1225.0
2014-01-03,659.6675415039062,2.1686699390411377,2.9631600379943848,1238.4000244140625
2014-01-06,680.2163696289062,2.1749000549316406,2.9580399990081787,1237.800048828125
2014-01-07,685.9823608398438,2.1695799827575684,2.9570300579071045,1229.4000244140625
2014-01-08,673.3134155273438,2.1659700870513916,2.9489500522613525,1225.300048828125
2014-01-09,664.1324462890625,2.1834700107574463,2.9630799293518066,1229.300048828125
2014-01-10,679.1173706054688,2.1769700050354004,2.9618799686431885,1246.699951171875
2014-01-13,680.619384765625,2.163749933242798,2.9580800533294678,1250.9000244140625
